State_ab,City,Zip_Code,Lat,Lon,Mean,Median,Stdev,sum_w
CA,Palm Springs,92262,33.8540687,-116.5205082,56726,42809,44909,723.637592594531
CA,Palm Springs,92264,33.812654,-116.5369599,48966,26255,55994,996.066039110993
CA,Cathedral City,92234,33.7942301,-116.449391,94360,73508,73588,368.312815736506
CA,La Quinta,92253,33.6549641,-116.3122385,61407,45566,45915,331.150221963454
CA,Indio,92201,33.7142853,-116.2596224,65839,54225,44994,839.000411855564
CA,Bermuda Dunes,92203,33.7491593,-116.2890686,66894,53490,59475,799.532068801124
CA,Thermal,92274,33.5353408,-116.1440897,75619,50524,67535,605.503170078686
CA,San Lorenzo,94580,37.6691777,-122.1375217,91357,77755,57922,575.394995968441
CA,Coachella,92236,33.662898,-116.1700591,45109,31701,39019,546.98620846181
CA,Blythe,92225,33.6142234,-114.5838963,36039,27831,25499,457.723597795155
CA,Murrieta,92563,33.5490164,-117.1625551,80362,55328,64056,578.443155468705
CA,Sacramento,95819,38.5740594,-121.440758,117240,300000,68046,154.855784435695
CA,Sacramento,95814,38.5834331,-121.4823108,53991,41258,48589,436.942113244216
CA,Sacramento,95818,38.5716422,-121.4870807,45158,29962,44144,643.847774990287
CA,Sacramento,95820,38.5519098,-121.4417291,82563,69823,60028,179.054963069147
CA,Sacramento,95817,38.5429371,-121.4582463,29417,21869,19125,184.530430153796
CA,Sacramento,95824,38.518459,-121.4335116,49996,43411,34539,233.290646029569
CA,Sacramento,95831,38.5121908,-121.5088949,67868,51983,62787,445.701570410072
CA,Sacramento,95822,38.4887495,-121.4990252,45255,36012,38588,447.515459923743
CA,Sacramento,95832,38.4761513,-121.4873526,61611,52741,41388,383.217714895261
CA,Sacramento,95823,38.5025521,-121.4629263,46084,41337,32052,287.022090889063
CA,Sacramento,95828,38.4995505,-121.4190445,55543,300000,34315,338.32468302052
CA,Sacramento,95826,38.4891674,-121.383137,50159,42290,39492,554.782192442701
CA,Sacramento,95864,38.5698188,-121.3915944,158746,300000,81507,102.625905969092
CA,Sacramento,95825,38.5926289,-121.4107461,34884,25841,23890,426.221012250143
CA,Sacramento,95821,38.6029899,-121.3737749,81904,74035,51305,224.312050152716
CA,Carmichael,95608,38.6027461,-121.355268,92640,300000,52944,336.112167621685
CA,Sacramento,95815,38.6225203,-121.4292379,43767,28662,41817,365.246845251731
CA,Sacramento,95838,38.6441696,-121.4385656,24774,13683,22508,279.122891747879
CA,Sacramento,95834,38.6327983,-121.4898006,64676,57103,39285,384.544173363189
CA,Sacramento,95833,38.6086352,-121.5330236,77553,72018,49719,315.082825375365
CA,Sacramento,95835,38.678157,-121.5009859,62760,51270,38543,702.741835654513
CA,Rio Linda,95673,38.6830453,-121.4245886,49023,36915,41588,353.521231082198
CA,North Highlands,95660,38.6869533,-121.3791846,33726,18511,31321,211.217403480313
CA,Sacramento,95843,38.7155123,-121.3347764,88099,79340,54199,303.044459682221
CA,Sacramento,95841,38.668659,-121.3442773,33902,29916,21347,549.315843888693
CA,Fair Oaks,95628,38.656309,-121.3002417,85381,78833,48184,114.190532130022
CA,Citrus Heights,95621,38.7127907,-121.2970596,51458,53549,32209,243.621592460746
CA,Orangevale,95662,38.6894179,-121.2669975,42698,40800,23679,522.419082221967
CA,Citrus Heights,95610,38.6711,-121.2669754,34378,24780,29109,689.521013326102
CA,Folsom,95630,38.7028284,-121.173807,69319,53043,59708,565.071856403114
CA,Gold River,95670,38.6306876,-121.2455336,143292,300000,72358,152.982397743503
CA,Mather,95655,38.5492278,-121.2785982,106418,100588,62423,333.912281641753
CA,Sacramento,95827,38.5548132,-121.3408051,67746,56924,49057,397.342996537728
CA,Elk Grove,95624,38.4166717,-121.3819931,79879,62953,56741,481.007192219455
CA,Sacramento,95829,38.472881,-121.3529406,75713,73611,45744,603.259929586917
CA,Galt,95632,38.2826336,-121.2877759,77828,70105,44171,340.40985998933
CA,Hayward,94540,37.6535732,-122.0944503,69965,61541,52410,688.121384704877
CA,Elk Grove,95758,38.4158537,-121.412217,92016,300000,54696,130.256805195463
CA,Elk Grove,95757,38.4014918,-121.4255366,94290,87588,72519,243.648984663878
CA,Hollister,95023,36.9011737,-121.3587465,96477,300000,54492,156.352620077905
CA,Chino Hills,91709,33.9707113,-117.7041071,59836,46521,46834,569.412028287385
CA,Montclair,91763,34.0801578,-117.6870214,51202,45568,37980,408.217292868016
CA,Montclair,91762,34.063215,-117.6996325,49176,40747,42242,392.652695430368
CA,Upland,91786,34.1124237,-117.6396061,57144,43787,42110,308.019623515284
CA,Ontario,91764,34.0904596,-117.6425122,56072,44939,47650,188.225017667515
CA,Ontario,91761,34.0429009,-117.6469663,50543,43681,40481,412.450230065674
CA,Alta Loma,91701,34.138221,-117.6072895,54436,34071,55710,634.037705528746
CA,Alta Loma,91737,34.1433079,-117.5845688,117092,103805,69168,323.909619908457
CA,Rancho Cucamonga,91730,34.1202031,-117.5626734,103038,85634,64940,317.577906348126
CA,Fontana,92336,34.1251086,-117.4426859,93684,300000,53375,125.789384322709
CA,Fontana,92335,34.0956686,-117.4624252,46656,38447,37658,458.644052719423
CA,Fontana,92337,34.0358616,-117.4928817,74133,69972,43054,112.793434162167
CA,Rialto,92377,34.1650715,-117.4255984,93422,90082,50833,159.153089032792
CA,Rialto,92376,34.1293952,-117.3778763,60545,39118,50660,270.757901273681
CA,Bloomington,92316,34.0813583,-117.392117,66419,57698,40644,280.253399048321
CA,Colton,92324,34.0814165,-117.3615997,50372,48153,32779,535.475221896274
CA,San Bernardino,92407,34.168967,-117.3017356,42267,37245,23785,327.789884952269
CA,San Bernardino,92405,34.1420354,-117.3080732,59918,52725,44157,161.15763943824
CA,San Bernardino,92410,34.100314,-117.3168792,41800,28818,31972,319.689346470323
CA,San Bernardino,92404,34.1445248,-117.281718,41077,22216,52495,340.886966431627
CA,Grand Terrace,92313,34.0256962,-117.3235788,80656,74816,47877,107.09133032898
CA,Loma Linda,92354,34.0226242,-117.2307072,106524,81345,69169,257.641882587553
CA,Redlands,92373,34.0549636,-117.2380005,90112,76843,66851,497.133092563454
CA,Redlands,92374,34.0663357,-117.1852759,39094,24140,35478,183.258899425013
CA,Phelan,92329,34.4425196,-117.6219589,55488,38502,43946,363.286299585046
CA,Victorville,92395,34.5367769,-117.3677478,60290,58216,40540,906.062142103632
CA,Adelanto,92301,34.630638,-117.5205628,36944,17430,34598,189.658957503698
CA,Mt. Baldy,91759,34.266609,-117.5413331,76889,57383,62570,317.551408637653
CA,Apple Valley,92308,34.4477844,-117.2261814,50406,39888,42897,1440.55557218091
CA,Apple Valley,92307,34.5287444,-117.1729656,76380,65595,51429,227.187903503595
CA,Victorville,92394,34.515479,-117.3358999,35645,36561,23939,650.800415788263
CA,Hesperia,92345,34.4359597,-117.3059014,48218,48278,32542,206.991605170204
CA,Lake Arrowhead,92352,34.2700821,-117.3520808,54519,46532,44063,206.322425885486
CA,Big Bear Lake,92315,34.2409525,-116.9467039,68592,56778,71680,81.8929329269625
CA,Lucerne Valley,92356,34.636683,-116.958778,40260,26034,32904,514.577681432882
CA,San Diego,92110,32.7530051,-117.1858954,120050,122111,86339,216.920925978964
CA,San Diego,92103,32.7447827,-117.1623035,96003,88389,59330,171.909313349495
CA,San Diego,92116,32.7580741,-117.1317985,47006,37570,35304,554.45652413521
CA,San Diego,92104,32.74474,-117.1330809,100544,54831,91296,168.560845545485
CA,San Diego,92105,32.7586876,-117.1084657,49044,300000,30826,281.956498976994
CA,San Diego,92115,32.7573492,-117.0947635,52661,28255,47697,179.2232325303
CA,San Diego,92114,32.7174916,-117.0753816,72388,55913,52845,241.256049725985
CA,City Of Industry,91716,34.006504,-117.9561891,72912,61765,49362,299.653280861383
CA,Bonita,91902,32.6571679,-117.0564201,101129,101437,53161,188.881308345434
CA,San Diego,92139,32.6835898,-117.0387603,68716,61311,45799,483.07616301492
CA,La Mesa,91941,32.6945179,-117.020195,58691,300000,28866,326.923278942623
CA,San Diego,92113,32.6978827,-117.0900666,52970,30148,57726,543.779577967113
CA,San Diego,92111,32.7060279,-117.114577,51017,36188,40653,303.650219585882
CA,San Diego,92102,32.7087782,-117.127113,34886,30825,23309,305.724515456809
CA,San Diego,92101,32.7156831,-117.1615102,94463,69051,72950,361.844947806068
CA,San Diego,92106,32.7430417,-117.2219519,104682,300000,86215,175.559047418826
CA,San Diego,92107,32.7408214,-117.252275,90596,92153,58978,187.621971038838
CA,San Diego,92109,32.7883849,-117.2400754,87250,80719,61297,318.328217556087
CA,La Jolla,92037,32.8086093,-117.2628601,92693,75766,67478,112.257706533045
CA,La Jolla,92093,32.8797623,-117.2318177,0,0,0,0.0
CA,Del Mar,92014,32.9516034,-117.2502783,131231,128207,74695,246.446766877696
CA,San Diego,92130,32.9512328,-117.2211586,146610,132606,87079,227.744446834197
CA,San Diego,92129,32.9583944,-117.1357871,138615,118210,72791,137.185100266677
CA,San Diego,92122,32.8626551,-117.2175882,63071,54444,52123,575.957890818282
CA,San Diego,92126,32.9234425,-117.1578602,110703,107278,62915,386.043842678992
CA,San Diego,92121,32.8914562,-117.1716869,138229,300000,64452,73.4568131460206
CA,San Diego,92117,32.8373057,-117.206765,71571,300000,52016,246.724922987978
CA,San Diego,92123,32.7884171,-117.1558879,63019,300000,31258,303.351021517023
CA,San Diego,92124,32.8653405,-117.1173286,60539,54317,43530,319.951114056654
CA,San Diego,92120,32.7867228,-117.091731,87615,300000,47390,100.960784197617
CA,San Diego,92119,32.7864962,-117.0489529,104692,300000,71636,115.329274537382
CA,San Diego,92154,32.5868139,-117.0554451,75715,300000,59845,274.093293016734
CA,San Ysidro,92173,32.5641852,-117.0496293,34270,22299,34482,588.914458437156
CA,Chula Vista,91911,32.5996184,-117.0958327,60694,58676,32817,243.321761738383
CA,Imperial Beach,91932,32.575638,-117.1144635,55057,47571,43419,273.288359829884
CA,Coronado,92118,32.6973819,-117.1785782,109138,300000,75276,220.155749761197
CA,National City,91950,32.6738101,-117.0970458,20849,13276,24971,401.157343252727
CA,Oakland,94612,37.6184511,-122.082604,89482,78171,59021,304.413119692427
CA,Chula Vista,91910,32.6430592,-117.0878962,49188,45291,36619,652.03274883213
CA,Chula Vista,91913,32.6261903,-116.9977853,91409,76183,57739,1092.91074211711
CA,El Cajon,92020,32.758975,-116.9481395,118571,98901,87437,369.532305763621
CA,Lemon Grove,91945,32.7369473,-117.0236857,65711,47127,52997,161.961980758488
CA,El Cajon,92019,32.7752264,-116.9179144,105132,93586,65476,177.45510729642
CA,La Mesa,91944,32.7909112,-116.9381289,56291,39818,46817,452.183486431021
CA,Santee,92071,32.841342,-117.0126279,101589,300000,49222,167.918758172481
CA,El Cajon,92021,32.8701472,-116.8418302,61416,40124,57719,244.055588336881
CA,Lakeside,92040,32.8364013,-116.9197122,67894,60286,43061,387.538517590294
CA,Poway,92064,33.0159951,-117.0682214,54653,35848,52555,551.748418301104
CA,San Diego,92131,32.9046416,-117.1049363,138223,300000,73428,130.656678948949
CA,San Diego,92127,33.008998,-117.1044271,139590,134011,76896,959.986840115293
CA,San Diego,92128,32.9526388,-117.0876596,126815,123029,62527,288.336930351954
CA,Rancho Santa Fe,92067,33.0198637,-117.2118813,109128,83971,75409,144.85634806256
CA,Carlsbad,92009,33.077884,-117.233336,64113,300000,63098,305.195602485608
CA,Solana Beach,92075,33.0018093,-117.2636175,148955,137026,89719,163.819537964665
CA,Cardiff-by-the-sea,92007,33.0221644,-117.2649644,115526,300000,64778,98.4927680999891
CA,Encinitas,92024,33.0812238,-117.2787053,128563,137097,79277,174.356433672251
CA,Oceanside,92054,33.1771014,-117.3611031,61486,52672,51270,359.812622474975
CA,Oceanside,92057,33.2136656,-117.3079977,76108,59651,53589,957.092649588364
CA,Oceanside,92056,33.1879915,-117.3027414,56117,46614,48552,932.258416616838
CA,Oceanside,92058,33.211386,-117.3578942,51216,45576,28745,372.283968214829
CA,Bonsall,92003,33.2857623,-117.1904461,74199,300000,50969,166.992482624072
CA,Pauma Valley,92061,33.3358743,-117.0114507,78807,81325,53503,167.421454767594
CA,Valley Center,92082,33.2532934,-116.9904538,97873,93104,65729,418.735627012278
CA,Vista,92084,33.2241243,-117.2353781,46555,43025,29777,204.393160141137
CA,San Marcos,92069,33.1511693,-117.1773755,85147,65037,61905,121.322228420154
CA,San Marcos,92078,33.1392223,-117.189465,37577,27008,31164,808.106537365921
CA,Escondido,92027,33.1447016,-117.0691907,93177,300000,51821,145.556753059083
CA,Escondido,92029,33.0829737,-117.0871247,138272,133900,65204,101.254750986237
CA,Escondido,92025,33.1189678,-117.0681037,60877,47821,51795,338.59014282972
CA,Temecula,92590,33.0526794,-116.6289158,70597,47218,59818,323.390016259282
CA,Pine Valley,91962,32.7026541,-116.456874,26849,24952,26790,140.725082651306
CA,San Francisco,94133,37.8016201,-122.4156811,98645,82929,77710,435.080144412612
CA,Union City,94587,37.582671,-122.0858114,162134,300000,73181,180.615613805808
CA,San Francisco,94109,37.798037,-122.4205599,120686,105824,84510,439.572233609857
CA,San Francisco,94108,37.7929713,-122.4127333,103341,56013,94813,190.158767056869
CA,San Francisco,94102,37.7870223,-122.412097,35063,21830,34530,596.355279771242
CA,San Francisco,94123,37.8022683,-122.4391509,122229,110331,74461,498.896739389648
CA,San Francisco,94129,37.7887307,-122.4524293,149782,300000,93242,97.5609991456278
CA,San Francisco,94115,37.7879139,-122.4302666,133389,141923,75434,208.448014472697
CA,San Francisco,94117,37.7741958,-122.4477883,127804,300000,78645,180.622143474207
CA,San Francisco,94114,37.7648873,-122.4394973,119299,300000,78740,124.360403813396
CA,San Francisco,94103,37.7794424,-122.4107252,55829,17195,72540,364.935478593794
CA,San Francisco,94107,37.7753304,-122.4022764,124686,120979,92008,201.192495854231
CA,San Francisco,94110,37.7518211,-122.4184134,60022,38568,58147,496.186648035209
CA,San Francisco,94131,37.7450518,-122.4266975,109114,94516,81608,146.684769043375
CA,San Francisco,94124,37.7326749,-122.3958349,116858,92794,80457,87.7607911698459
CA,San Francisco,94112,37.7280629,-122.4372594,103187,83574,84934,156.62365814121
CA,San Francisco,94134,37.731586,-122.4121401,125098,300000,70504,155.62212447588
CA,San Francisco,94122,37.7569413,-122.4692285,111969,109102,73323,224.050325405784
CA,San Francisco,94127,37.7391909,-122.4678657,134649,300000,75047,81.1614411720469
CA,San Francisco,94132,37.7133961,-122.4670977,84239,67378,65291,426.574931902059
CA,San Francisco,94116,37.746019,-122.4804356,82738,60686,69109,268.687155178815
CA,San Francisco,94118,37.7843303,-122.4683869,75731,63551,64992,314.08638096975
CA,San Francisco,94121,37.7880433,-122.4885865,140696,131522,86724,139.187737299372
CA,Stockton,95202,37.9524848,-121.3008145,37864,23333,37316,379.390391304906
CA,Stockton,95203,37.9405169,-121.3145235,56294,44505,43064,377.486883442519
CA,Stockton,95204,37.9761614,-121.3288819,51335,46263,36191,485.878465720239
CA,Stockton,95205,37.9672954,-121.2542261,41350,34300,29619,467.018173004714
CA,Stockton,95206,37.9376415,-121.2438699,42969,28175,34592,265.090493675405
CA,Stockton,95219,38.0093048,-121.3621535,106487,89226,71955,207.286570285944
CA,Stockton,95207,37.9941419,-121.3245319,57881,41178,48413,521.582428031616
CA,Stockton,95209,38.0473283,-121.3368081,68712,300000,48173,345.552654276175
CA,Stockton,95210,38.0349259,-121.3162854,52490,44532,39822,375.181355271916
CA,Livermore,94551,38.0094599,-121.2957942,51011,44424,35481,317.190927597092
CA,Stockton,95212,38.0298609,-121.2450807,89030,83849,68219,111.690043703879
CA,Manteca,95336,37.885527,-121.2688218,52832,37050,49141,270.491687207004
CA,Lodi,95242,38.1663993,-121.3290413,104709,81008,78255,217.554900364059
CA,Lodi,95240,38.1085229,-121.2760564,38878,30917,30666,659.783671764627
CA,Escalon,95320,37.7960045,-120.9929192,55907,300000,43584,502.621680194223
CA,Ripon,95366,37.728534,-121.1609082,110209,98248,64425,246.178401744222
CA,Manteca,95330,37.8447093,-121.3026366,74672,69659,45930,770.388346027641
CA,Tracy,95377,37.7282495,-121.5028399,107099,104691,56790,1060.40556577933
CA,Paso Robles,93447,35.6355612,-120.6911679,82147,76605,54255,232.653448026058
CA,Morro Bay,93442,35.3950312,-120.8585435,45358,34704,35664,484.618148036899
CA,Fremont,94555,37.5823793,-122.039873,125931,300000,73003,533.727105861625
CA,Los Osos,93402,35.3320895,-120.8635035,88737,300000,68409,207.558684335524
CA,San Luis Obispo,93405,35.3228262,-120.7001012,0,0,0,0.0
CA,Pismo Beach,93449,35.1655045,-120.6559422,95542,94742,65939,370.005054144831
CA,Grover Beach,93433,35.1183559,-120.6127502,56701,300000,30561,225.156887030522
CA,Nipomo,93444,35.0336698,-120.479094,71421,67881,44635,357.546648552591
CA,Atascadero,93422,35.4702141,-120.6449778,35139,17700,30483,471.113304875957
CA,Santa Margarita,93453,35.2199638,-119.9980553,84915,74697,61608,213.724827247369
CA,Creston,93432,35.5087571,-120.5564311,80023,74870,49896,472.17152133166
CA,Colma,94015,37.7001141,-122.480253,80059,300000,66198,211.590952160446
CA,South San Francisco,94080,37.6626571,-122.456014,120356,96033,70781,135.98658806121
CA,Pacifica,94044,37.6532841,-122.4918058,102183,101768,54030,311.803328294358
CA,San Bruno,94066,37.6325125,-122.4485092,109822,92724,69383,341.643418327175
CA,Millbrae,94030,37.5995339,-122.3977958,109814,81089,75512,292.712982588352
CA,Burlingame,94010,37.5973795,-122.3682086,145814,300000,88767,119.194047369015
CA,San Mateo,94401,37.572378,-122.3340889,119002,101475,78830,227.885609235452
CA,San Mateo,94402,37.553366,-122.3309033,172551,300000,86100,102.496051975679
CA,San Mateo,94403,37.5342151,-122.311952,156853,300000,73864,41.9615593396717
CA,Foster City,94404,37.55112,-122.2576522,113202,104824,78229,244.275409372429
CA,Belmont,94002,37.5208293,-122.2883303,84787,66378,68811,207.484593701034
CA,San Carlos,94070,37.5077822,-122.2658697,85272,69384,62646,602.718857718187
CA,Redwood City,94065,37.481514,-122.2815925,134970,123591,84874,155.519660771766
CA,Redwood City,94062,37.4844567,-122.2412328,104360,84689,73531,398.842775756495
CA,Redwood City,94063,37.4797379,-122.2236005,54534,43771,36590,449.651419854762
CA,Atherton,94027,37.451725,-122.2251406,119340,106472,73983,152.355781450129
CA,Menlo Park,94025,37.4942796,-122.1505372,62949,43769,51224,350.056932136067
CA,East Palo Alto,94303,37.4590916,-122.1438916,59653,300000,32194,448.953245599314
CA,Portola Valley,94028,37.3697093,-122.2158436,177665,209259,85569,89.2879507609348
CA,Half Moon Bay,94019,37.521199,-122.4709046,134712,300000,70692,174.815941974462
CA,Santa Barbara,93160,34.446327,-119.7788151,66348,300000,83177,240.864593223322
CA,Santa Barbara,93105,34.4348901,-119.7377484,80178,66316,62155,508.471876332207
CA,Santa Barbara,93101,34.434415,-119.7101634,121903,300000,71628,135.62609709659
CA,Santa Barbara,93108,34.4611878,-119.6645571,135037,300000,74994,124.72425518888
CA,Santa Barbara,93103,34.4183039,-119.6773409,44027,34452,31642,305.621886012057
CA,Santa Barbara,93109,34.39838,-119.710835,79615,44899,71793,273.024120171498
CA,Carpinteria,93013,34.3968141,-119.5217962,63928,54000,50107,508.911107469406
CA,Los Alamos,93440,34.7435494,-120.1899733,95071,83543,55853,134.089363863409
CA,Los Olivos,93441,34.70434,-120.0260903,130078,107925,81905,91.7922835118303
CA,Santa Maria,93454,34.9494695,-120.4266148,55073,39511,49537,370.750152186895
CA,Santa Maria,93458,34.9568972,-120.444653,40096,35901,26776,357.088798223665
CA,Guadalupe,93434,34.9194407,-120.5796544,52410,42533,33551,203.693959986429
CA,Goleta,93117,34.4364472,-119.8865161,113967,99361,62135,197.884509686348
CA,Santa Barbara,93110,34.4366709,-119.784079,107792,95018,64200,196.482893377253
CA,San Jose,95112,37.3584848,-121.89276,72253,300000,52352,157.527933921139
CA,San Jose,95126,37.3401522,-121.9220248,84116,56906,71515,313.350680252978
CA,San Jose,95125,37.3303977,-121.8954308,103850,81036,85409,305.009239427383
CA,San Jose,95116,37.3387146,-121.8745424,130621,300000,85431,76.4963218548023
CA,Palo Alto,94301,37.3231636,-121.886425,70345,300000,51692,235.693894115762
CA,San Jose,95128,37.3224433,-121.9330713,74328,54233,66051,488.984647932276
CA,Fremont,94536,37.559196,-121.9915757,112384,99822,71725,812.736593468873
CA,San Jose,95124,37.2837456,-121.9372588,74990,74687,41741,355.804575874204
CA,San Jose,95122,37.3186901,-121.8429997,57368,57248,37078,520.940049331752
CA,San Jose,95111,37.2891255,-121.8392994,98209,300000,60460,49.7975119031414
CA,San Jose,95121,37.3046221,-121.8289144,105715,300000,67665,70.8281668555411
CA,San Jose,95148,37.3184116,-121.801337,81581,62402,57918,600.005638924197
CA,San Jose,95135,37.3090337,-121.7397935,181057,300000,56905,61.4225824208968
CA,San Jose,95138,37.279151,-121.768891,173619,198760,80042,280.707177460336
CA,San Jose,95127,37.3257564,-121.8349807,0,0,0,0.0
CA,San Jose,95132,37.390729,-121.85256,100000,96103,62179,369.438350075346
CA,San Jose,95131,37.3828815,-121.8767483,111494,91237,77155,213.884335737191
CA,Milpitas,95035,37.4260378,-121.8694198,147356,153699,78130,136.851638693835
CA,Sunnyvale,94089,37.4031417,-122.0033891,91316,90728,63771,710.124309200431
CA,San Jose,95110,37.3628317,-121.9239733,43145,33972,23854,24.3319555170345
CA,Santa Clara,95051,37.3606844,-121.9724091,116609,108998,74844,329.980007214243
CA,Santa Clara,95050,37.3430376,-121.9443765,92064,300000,54265,135.190839248047
CA,San Jose,95117,37.3088699,-121.956866,113319,95226,80222,364.040981718562
CA,Campbell,95008,37.3163746,-121.9452294,92339,71866,69648,547.503086471871
CA,San Jose,95130,37.2902052,-121.9687764,82894,69407,59712,237.249763638745
CA,Los Gatos,95032,37.2422217,-121.9563688,126943,98841,82471,244.316073933335
CA,Saratoga,95070,37.2589679,-122.0078933,176740,300000,77969,60.3293866154646
CA,Cupertino,95014,37.3192975,-122.0756805,165140,300000,68913,66.3578428572092
CA,San Jose,95129,37.3026087,-122.02812,132002,142188,82373,263.709077714355
CA,Sunnyvale,94087,37.344829,-122.057125,132427,113437,84832,129.156646146291
CA,Sunnyvale,94086,37.3588473,-122.0098647,123699,112812,74994,344.377516792389
CA,Sunnyvale,94085,37.3914591,-122.0385013,121744,115034,69230,264.375543799197
CA,Mountain View,94043,37.4011891,-122.0743467,100495,97043,62481,248.885658494445
CA,Los Altos,94024,37.358454,-122.0797871,153099,300000,89918,97.5272841825865
CA,Los Altos,94022,37.3913073,-122.1076546,184961,218449,81521,77.8244385271411
CA,Palo Alto,94306,37.41742,-122.1281611,145505,149381,81634,239.81056766842
CA,San Jose,95120,37.2129709,-121.8693742,164648,300000,81566,99.3611030002793
CA,San Jose,95136,37.2707459,-121.8458034,129336,300000,77256,110.059507855447
CA,San Jose,95123,37.2551956,-121.8109259,139824,158396,66055,88.7240921775761
CA,San Jose,95119,37.2389613,-121.7965053,108673,93198,65689,176.021297074887
CA,Morgan Hill,95037,37.0469717,-121.7109545,120341,108328,81153,218.084070163236
CA,Fremont,94538,37.5278226,-121.9615164,90563,82732,67305,633.689878840075
CA,Santa Cruz,95061,36.9536393,-122.0613064,64395,33570,64612,171.358519990606
CA,Freedom,95019,36.928918,-121.7840155,29985,21145,27341,595.918350396004
CA,Soquel,95073,37.043376,-121.9607654,125335,300000,81157,97.8934877471047
CA,Santa Cruz,95065,36.9968265,-121.9775807,72255,300000,43392,158.193861069997
CA,Capitola,95010,36.974907,-121.9654587,87396,65357,71998,82.8933812321625
CA,Redding,96001,40.5747192,-122.4032046,35414,32828,28388,634.913670364804
CA,Shasta,96087,40.5813781,-122.4542402,83754,70582,60631,152.123891832323
CA,Redding,96002,40.5566925,-122.3688469,68310,50401,57863,437.014638813139
CA,Anderson,96007,40.4294831,-122.2988508,57413,43467,39815,195.060573122121
CA,Cottonwood,96022,40.4098262,-122.2369837,62102,64100,38001,213.988366206416
CA,Manton,96059,40.4806114,-121.7401412,51540,46363,32676,394.653190557658
CA,Fall River Mills,96028,40.9204305,-121.4437132,63828,40096,60858,337.281602786619
CA,Montague,96064,41.7987289,-122.2962063,51585,39354,46713,393.388376121669
CA,Yreka,96097,41.6608649,-122.6745712,47362,43058,36915,237.520670269598
CA,Edgewood,96094,41.4800873,-122.427147,53474,46863,36308,322.185790503294
CA,Dunsmuir,96025,41.2135218,-122.3924294,45774,42739,30334,142.259912626423
CA,Vallejo,94591,38.1295441,-122.214182,116061,300000,61188,213.085552843797
CA,Vallejo,94590,38.1293945,-122.3302426,47824,40953,33240,310.622826141
CA,Fairfield,94534,38.1649825,-122.1486859,92882,81707,53814,355.841933325095
CA,Fairfield,94533,38.2769991,-122.0358438,88645,82934,53225,237.749642514141
CA,Bay Point,94565,38.1377528,-121.9771056,115331,300000,62877,146.690124566196
CA,Suisun City,94585,38.2490976,-122.014721,50616,41382,39244,394.553681045263
CA,Travis Afb,94535,38.2790134,-121.9458087,85569,300000,21896,5.06595373622265
CA,Vacaville,95687,38.3401253,-121.9444369,86148,67849,67142,207.886707877436
CA,Dixon,95620,38.4198882,-121.7998024,82020,300000,62604,302.820596117916
CA,Glen Ellen,95442,38.3811988,-122.5375223,115139,87533,81249,252.082808798825
CA,Petaluma,94954,38.2440564,-122.6067891,70238,64460,45197,238.090679194423
CA,Cotati,94931,38.3395569,-122.719615,46420,30718,38909,447.619252951804
CA,Rohnert Park,94928,38.3184479,-122.7072003,71635,57947,52880,261.554800912717
CA,Santa Rosa,95407,38.3933396,-122.7012564,28722,22157,21218,158.79611178846
CA,Santa Rosa,95405,38.4126004,-122.6287915,133826,132861,76494,135.987815605418
CA,Santa Rosa,95404,38.4570299,-122.7128443,72707,68978,47605,206.683642910958
CA,Santa Rosa,95409,38.5261049,-122.6368988,96358,94728,61960,190.216586906404
CA,Santa Rosa,95403,38.5043031,-122.7912912,74903,51561,61062,253.825211888728
CA,Santa Rosa,95401,38.465154,-122.7356928,36396,29644,27902,696.682232960217
CA,Sebastopol,95472,38.4129715,-122.842325,90036,300000,56935,271.952772727298
CA,Monte Rio,95462,38.4759166,-123.0055115,51503,300000,42092,234.12741291401
CA,Forestville,95436,38.468933,-122.898855,88066,64751,71499,268.455130297453
CA,Windsor,95492,38.5525461,-122.8020356,90040,65017,67327,195.690614913003
CA,Healdsburg,95448,38.608098,-122.8145051,82993,74331,57949,230.686993391517
CA,Cloverdale,95425,38.8133955,-123.0170717,65845,48098,59864,169.655958668598
CA,Stewarts Point,95480,38.6070017,-123.3324622,87611,62342,66959,166.826083310541
CA,Knights Ferry,95361,37.7731119,-120.7315696,73534,60401,52073,147.427194852529
CA,Riverbank,95367,37.7365049,-120.9473005,77287,61087,56221,182.122831256348
CA,Modesto,95351,37.7205706,-121.0456799,70989,300000,51662,358.320853120764
CA,Modesto,95350,37.7001655,-121.0036408,61402,51925,46605,372.320616796059
CA,Modesto,95355,37.6600598,-120.9486262,91905,300000,57711,200.320996780843
CA,Modesto,95354,37.6437386,-120.9692464,44315,29604,41536,291.684045657218
CA,Modesto,95357,37.6436041,-120.9345314,47475,39029,37974,460.179200761079
CA,Modesto,95358,37.6062213,-121.0072807,49788,43868,36391,298.090730886308
CA,Ceres,95307,37.5877211,-120.9450461,42619,40052,29838,474.311792770558
CA,Hughson,95326,37.6029399,-120.8727904,74779,56536,61242,364.284405165284
CA,Patterson,95363,37.4647933,-121.1449685,71923,53725,51965,1402.57642304165
CA,Newman,95360,37.313244,-121.0300468,51449,49268,41925,380.253370996964
CA,Denair,95316,37.5227998,-120.7482737,105985,104491,61706,363.970641179758
CA,Turlock,95380,37.4861261,-120.8576989,33853,14444,45876,265.049544480593
CA,Turlock,95381,37.4902919,-120.8326517,65495,47886,55375,226.622429483694
