,Name,Type,Address,Zip Code
23255,"('Burger King',)",burgers,801NIndustrial,75207
23256,"('Pierogi Polskie',)",catering,None,75201
23257,"(""McDonald's"",)",burgers,4151NCentralExpy,75206
23258,"('Twisted Root Burger',)",burgers,2615CommerceSt,75226
23259,"('CAVA',)",salad,3878OakLawnAve,75219
23260,"(""Jimmy John's"",)",sandwiches,6411HillcrestAve,75205
23261,"('Wulf Burger',)",burgers,5331EMockingbirdLn,75206
23262,"('Sonic Drive-In',)",hotdogs,3023InwoodRd,75235
23263,"('Flying Fish',)",tradamerican,1838IrvingBlvd,75207
23264,"('Cauldron Ice Cream',)",icecream,3001KnoxSt,75205
23265,"('Pizza Hut',)",pizza,222ContinentalAve,75207
23266,"(""Dickey's Barbecue Pit"",)",bbq,2324McKinneyAve,75201
23267,"('KFC',)",hotdogs,4303LemmonAve,75219
23268,"('Louisiana Famous Fried Chicken',)",hotdogs,124SCarrolAve,75226
23269,"(""Jason's Deli"",)",delis,5400EMockingbirdLn,75206
23270,"('Maple and Motor',)",burgers,4810MapleAve,75219
23271,"(""Jimmy John's"",)",sandwiches,2222MedicalDistrictDr,75235
23272,"(""Braum's Ice Cream & Dairy Store"",)",icecream,3602InwoodRd,75209
23273,"('Chipotle Mexican Grill',)",hotdogs,4330LemmonAve,75219
23274,"('Chez Flo',)",foodtrucks,,75206
23275,"('Jack in the Box',)",hotdogs,4402MapleAve,75219
23276,"('Tacos Y Mas - Oak Lawn',)",mexican,4123CedarSpringsRd,75219
23277,"('Burger King',)",burgers,5119RossAve,75206
23278,"('Zoes Kitchen',)",mediterranean,5710WLoversLn,75209
23279,"('Burger House',)",burgers,6248EMockingbirdLn,75214
23280,"('Potbelly Sandwich Shop',)",sandwiches,2222MckinneyAve,75201
23281,"('Taco Joint',)",mexican,911NPeakSt,75204
23282,"('Wingstop',)",chicken_wings,5334RossAve,75206
23283,"(""Chip's Old Fashioned Hamburgers - Lakewood"",)",burgers,6115LaVistaDr,75214
23284,"(""Jersey Mike's Subs"",)",sandwiches,8411PrestonRd,75225
23285,"(""McDonald's"",)",burgers,4151NCentralExpy,75206
23286,"(""Mimi's Pizzeria"",)",italian,6807WNorthwestHwy,75225
23287,"('Chipotle Mexican Grill',)",mexican,4502MckinneyAve,75205
23288,"('Tulum',)",mexican,4216OakLawnAve,75219
23289,"('Taco Bell',)",hotdogs,5506EMockingbirdLn,75206
23290,"('Social Pie',)",pizza,5855MapleAve,75235
23291,"(""Fadi's Mediterranean Grill"",)",greek,3001KnoxSt,75205
23292,"(""Bandito's Tex-Mex Cantina"",)",mexican,6615SniderPlz,75205
23293,"('Little Greek Fresh Grill',)",greek,9665NCentralExpy,75231
23294,"('Chick-fil-A',)",hotdogs,8687NCentralExpy,75225
23295,"('Potbelly Sandwich Shop',)",sandwiches,5715LemmonAve,75209
23296,"('Tortas La Hechizera',)",mexican,5611MapleAve,75235
23297,"('CAVA',)",salad,3878OakLawnAve,75219
23298,"('MrBeast Burger',)",fooddeliveryservices,,75225
23299,"('The Great Outdoors Sub Shop',)",sandwiches,6918GreenvilleAve,75231
23300,"('QDOBA Mexican Eats',)",hotdogs,4235WNWHwy,75220
23301,"('Pollo Regio',)",mexican,4416LiveOakSt,75204
23302,"('High Fives',)",bars,1804McMillanAve,75206
23303,"('Wingstop',)",chicken_wings,6130GreenvilleAve,75206
23304,"('Rusty Taco',)",tex-mex,4802GreenvilleAve,75206
23305,"('Freebirds World Burrito',)",mexican,5500GreenvilleAve,75206
23306,"('Original ChopShop',)",newamerican,6401HillcrestAve,75205
23307,"('Pizza Hut',)",pizza,3439OakLawnAve,75219
23308,"('Firehouse Subs',)",sandwiches,6411ENwHwy,75231
23309,"('Marugame Udon',)",japanese,5500GreenvilleAve,75206
23310,"('Potbelly Sandwich Shop',)",sandwiches,5500GreenvilleAve,75206
23311,"('Jack in the Box',)",hotdogs,3811LiveOakSt,75204
23312,"('Chipotle Mexican Grill',)",mexican,2201AbramsRd,75214
23313,"('Grub Burger Bar',)",burgers,4925GreenvilleAve,75206
23314,"('Chelsea Corner',)",tradamerican,4830MckinneyAve,75205
23315,"('The Porch',)",southern,2912NHendersonAve,75206
23316,"(""Kuby's Sausage House"",)",meats,6601SniderPlz,75205
23317,"('Tacos Y Mas - Lower Greenville',)",mexican,5419RossAve,75206
23318,"('Sugarfire Smoke House',)",bbq,6750AbramsRd,75231
23319,"('Liberty Burger',)",burgers,1904AbramsPkwy,75214
23320,"('Cauldron Ice Cream',)",icecream,3001KnoxSt,75205
23321,"('KFC',)",chicken_wings,6130EMockingbirdLn,75214
23322,"('Original ChopShop',)",salad,6465EMockingbirdLn,75214
23323,"('Chick-fil-A',)",hotdogs,8687NCentralExpy,75225
23324,"('Hopdoddy Burger Bar',)",burgers,6030LutherLn,75225
23325,"('Little Greek Fresh Grill',)",greek,9665NCentralExpy,75231
23326,"('Marugame Udon',)",japanese,5500GreenvilleAve,75206
23327,"('The Great Outdoors Sub Shop',)",sandwiches,6918GreenvilleAve,75231
23328,"('Potbelly Sandwich Shop',)",sandwiches,5500GreenvilleAve,75206
23329,"('Panera Bread',)",sandwiches,3826LemmonAve,75219
23330,"('KFC',)",hotdogs,4303LemmonAve,75219
23331,"(""McDonald's"",)",hotdogs,4439LemmonAve,75219
23332,"(""Mimi's Pizzeria"",)",italian,6807WNorthwestHwy,75225
23333,"('Sonic Drive-In',)",hotdogs,7071GreenvilleAve,75231
23334,"('Pie Five Pizza',)",pizza,5927GreenvilleAve,75206
23335,"('Pollo Regio',)",mexican,4416LiveOakSt,75204
23336,"('Crickles and Co',)",breakfast_brunch,4000CedarSprings,75219
23337,"(""McDonald's"",)",burgers,4151NCentralExpy,75206
23338,"('Taco Bell',)",hotdogs,4341LemmonAve,75219
23339,"('Latin Deli',)",latin,5844AbramsRd,75214
23340,"('Jack in the Box',)",burgers,6355EMockingbirdLn,75214
23341,"(""Fadi's Mediterranean Grill"",)",greek,3001KnoxSt,75205
23342,"('Chick-fil-A',)",hotdogs,3500LahairBaylorDallasEdGastonAveJg,75246
23343,"('Jack in the Box',)",hotdogs,3811LiveOakSt,75204
23344,"('Chipotle Mexican Grill',)",mexican,7700NCentralExpy,75206
23345,"(""Raising Cane's Chicken Fingers"",)",hotdogs,7345GastonAve,75214
23346,"('Truck Yard',)",foodstands,5624SearsSt,75206
23347,"(""Jersey Mike's Subs"",)",sandwiches,8411PrestonRd,75225
23348,"(""Long John Silver's"",)",seafood,6130EMockingbirdLn,75214
23349,"('Dairy Queen',)",hotdogs,6445EastridgeDr,75231
23350,"('Original ChopShop',)",newamerican,6401HillcrestAve,75205
23351,"(""Jersey Mike's Subs"",)",sandwiches,5521GreenvilleAve,75206
23352,"('Potbelly Sandwich Shop',)",sandwiches,2222MckinneyAve,75201
23353,"('Standard Service - Dallas',)",tradamerican,5631AltaAveDallasTx,75206
23354,"(""Jersey Mike's Subs"",)",sandwiches,3001KnoxSt,75205
23355,"('Whataburger',)",burgers,6232RetailRd,75231
23356,"('The Porch',)",southern,2912NHendersonAve,75206
23357,"('Chipotle Mexican Grill',)",mexican,4502MckinneyAve,75205
23358,"('Chipotle Mexican Grill',)",hotdogs,4330LemmonAve,75219
23359,"(""Bandito's Tex-Mex Cantina"",)",mexican,6615SniderPlz,75205
23360,"('Flower Child',)",vegetarian,2101CedarSpringsRd,75201
23361,"('Papa Johns Pizza',)",pizza,2937GreenvilleAve,75206
23362,"('Buffalo Wild Wings',)",tradamerican,4140LemmonAve,75219
23363,"(""Jimmy John's"",)",sandwiches,5315GreenvilleAve,75206
23364,"('CAVA',)",salad,3878OakLawnAve,75219
23365,"('Chelsea Corner',)",tradamerican,4830MckinneyAve,75205
23366,"(""McDonald's"",)",hotdogs,5960GreenvilleAve,75206
23367,"(""Goff's Hamburgers"",)",burgers,3032MockingbirdLn,75205
23368,"('La Calle Doce',)",seafood,415W12thSt,75208
23369,"('El Tizoncito',)",mexican,3404WIllinoisAve,75211
23370,"('Meso Maya Comida y Copas',)",mexican,1611McKinneyAve,75202
23371,"('Jack in the Box',)",hotdogs,721SRLThorntonFwy,75203
23372,"('Jimmys Big Burgers',)",burgers,3010VilbigRd,75212
23373,"('Pizza Hut',)",pizza,222ContinentalAve,75207
23374,"('Steam Theory Brewing',)",brewpubs,340SingletonBlvd,75212
23375,"('Salsa Limon',)",tacos,411NAkardSt,75201
23376,"('Subway',)",sandwiches,1441NBeckleyAve,75203
23377,"('Taco Bell',)",hotdogs,3470IllinoisAve,75211
23378,"('Recipe Oak Cliff',)",vegan,1831SEwingAve,75216
23379,"('Papa Johns Pizza',)",pizza,1127NBeckleyAve,75203
23380,"('Pizza Hut',)",pizza,603STylerSt,75208
23381,"('Crown Grocery & Deli',)",delis,1210SHamptonRd,75208
23382,"('Twisted Trompo',)",mexican,1211CommerceSt,75202
23383,"('Burguesa Burger',)",burgers,1201ElmSt,75270
23384,"('Sonic Drive-In',)",hotdogs,3710WestIllinoisAve,75211
23385,"('Subway',)",sandwiches,306SRecordSt,75202
23386,"('Cafe Brazil',)",breakfast_brunch,611NBishopAve,75208
23387,"('Chipotle Mexican Grill',)",mexican,2705MckinneyAve,75204
23388,"('Papa Johns Pizza',)",pizza,3206WDavisSt,75211
23389,"('Burger King',)",hotdogs,725WIllinoisAve,75224
23390,"('Roti',)",mediterranean,2355OliveSt,75201
23391,"('MIXT',)",salad,2355OliveSt,75201
23392,"('Go Loco Street Tacos & Burritos',)",hotdogs,2050NWestmorelandRd,75212
23393,"('Don Peppes',)",mexican,3616NHamptonRd,75212
23394,"('Press Box Grill',)",sportsbars,1623MainSt,75201
23395,"('Trolley Stop Cafe',)",burgers,400NSaintPaulSt,75201
23396,"('Social Chicken',)",chicken_wings,1700PacificAve,75201
23397,"('Pizza Hut',)",pizza,3233FortWorthAve,75211
23398,"('Pizza Patrón',)",pizza,2627WJeffersonBlvd,75211
23399,"('Pollo Regio',)",mexican,2410WIllinoisAve,75233
23400,"('Pizza Azteca',)",pizza,2914WDavisSt,75211
23401,"(""Wendy's"",)",burgers,2328WIllinoisAve,75224
23402,"('Hoagie Bear',)",sandwiches,600NPearl,75201
23403,"('El Jordan Cafe',)",tex-mex,416NBishopAve,75208
23404,"(""Carmine's Pizza"",)",pizza,2006SanJacintoSt,75201
23405,"('Subway',)",sandwiches,1700FoodCt,75201
23406,"('Pierogi Polskie',)",catering,None,75201
23407,"('Taqueria Mi Lupita',)",hotdogs,3317WDavisSt,75211
23408,"('Calzone King',)",fooddeliveryservices,None,75202
23409,"('QuikTrip',)",servicestations,511SZangBlvd,75208
23410,"(""Wendy's"",)",hotdogs,1507EKiestBlvd,75216
23411,"('Record Grill',)",tradamerican,605ElmSt,75202
23412,"(""McDonald's"",)",hotdogs,1415EIllinois,75216
23413,"('Da Munchies',)",comfortfood,4121NWestmorelandRd,75212
23414,"(""Long John Silver's"",)",seafood,2621SWestmorelandSt,75211
23415,"('Subway',)",sandwiches,2025IrvingBlvd,75207
23416,"('Newhaus Express',)",hotdogs,600NPearlSt,75201
23417,"('Olive Garden Italian Restaurant',)",italian,3351CanyonBlf,75211
23418,"('Buffalo Wild Wings',)",tradamerican,4140LemmonAve,75219
23419,"(""Campisi's Restaurant"",)",italian,8008CedarSpringsRd,75235
23420,"('Kukulcan Mexican Restaurant',)",mexican,1220RiverBendDr,75247
23421,"('Celebration',)",tradamerican,4503WLoversLn,75209
23422,"('Flower Child',)",vegetarian,5450WLoversLn,75209
23423,"('CAVA',)",salad,3878OakLawnAve,75219
23424,"('Pizza Hut',)",pizza,9753WebbChapelRd,75220
23425,"('Moes Southwest Grill',)",mexican,77637889HerbKelleherWay,75235
23426,"('Taco Bell',)",hotdogs,4341LemmonAve,75219
23427,"(""McDonald's"",)",hotdogs,7233JohnWCarpenterFwy,75247
23428,"('QuikTrip',)",convenience,3230WMockingbirdLn,75235
23429,"('Arby’s',)",hotdogs,5350HarryHinesBlvd,75235
23430,"('Village Burger Bar',)",burgers,3699McKinneyAve,75204
23431,"(""Church's Chicken"",)",hotdogs,1035WMockingbird,75247
23432,"(""Angela's Cafe"",)",breakfast_brunch,7979InwoodRd,75209
23433,"('Pizza Hut',)",pizza,3439OakLawnAve,75219
23434,"('Taco Bell',)",mexican,2404NorthWashingtonAvenue,75204
23435,"('Bombshells Restaurant & Bar',)",sportsbars,7501NStemmonsFwy,75247
23436,"('I Heart Yogurt',)",icecream,5450WLoversLn,75209
23437,"('Papa Johns Pizza',)",pizza,2731WNorthwestHighway,75220
23438,"('Jack in the Box',)",hotdogs,7260NStemmonsFwy,75247
23439,"('Taqueria El Paisano No 1',)",mexican,2911LombardyLn,75220
23440,"('Sonic Drive-In',)",hotdogs,1330EmpireCentralDr,75247
23441,"('Malena Tacos',)",mexican,3260IrvingBlvd,75247
23442,"(""Mimi's Pizzeria"",)",italian,6807WNorthwestHwy,75225
23443,"(""Avila's Mexican Restaurant"",)",mexican,4714MapleAve,75219
23444,"('Cantina Laredo',)",mexican,3001WMockingbirdLn,75235
23445,"(""Tipico's"",)",mexican,3118WNorthwestHwy,75220
23446,"('Taqueria La Paisanita',)",tacos,2555InwoodRd,75235
23447,"('Taqueria Taxco',)",mexican,2909IrvingBlvd,75247
23448,"('Cantina Laredo',)",tex-mex,8008CedarSpringsRd,75334
23449,"('Jack in the Box',)",hotdogs,2720WNorthwestHwy,75220
23450,"(""Dickey's Barbecue Pit"",)",bbq,8006CedarSpringsRd,75235
23451,"('Mesero - Inwood Village',)",mexican,5330WLoversLn,75209
23452,"('Tulum',)",mexican,4216OakLawnAve,75219
23453,"('Buzzbrews - Central The Original',)",breakfast_brunch,4154NCentralExpy,75204
23454,"('PinPoint Burger Bar',)",burgers,4422LemmonAve,75219
23455,"('Solo Burgers & Wings',)",hotdogs,6413HillcrestAve,75205
23456,"(""McDonald's"",)",burgers,4151NCentralExpy,75206
23457,"(""Jimmy John's"",)",sandwiches,2817HowellSt,75204
23458,"(""Bandito's Tex-Mex Cantina"",)",mexican,6615SniderPlz,75205
23459,"('Chipotle Mexican Grill',)",mexican,4502MckinneyAve,75205
23460,"('Subway',)",sandwiches,5323HarryHinesBlvd,75390
23461,"(""Kay's Restaurant and Bar"",)",tradamerican,8010NStemmonsFwy,75247
23462,"('El Rey Del Grill',)",mexican,4535MapleAve,75219
23463,"('Yolk Preston Center',)",breakfast_brunch,8315WestchesterDr,75225
23464,"('La Nueva Fresh & Hot',)",mexican,9625WebbChapelRd,75220
23465,"(""Park's Hamburgers"",)",breakfast_brunch,6300ForestParkRd,75235
23466,"('Jack in the Box',)",hotdogs,4210NCentralExpy,75206
23467,"('Sonic Drive-In',)",hotdogs,2927LombardyLn,75220
23468,"(""Mai's Vietnamese Restaurant"",)",vietnamese,4812BryanSt,75204
23469,"('El Mero Mero Tamalero',)",tacos,920SHarwood,75201
23470,"('Subway',)",sandwiches,1525InwoodRd,75247
23471,"('QuikTrip',)",servicestations,1220WMockingbirdLn,75247
23472,"('Buzzbrews - Central The Original',)",breakfast_brunch,4154NCentralExpy,75204
23473,"('Cock & Bull',)",pubs,6330GastonAve,75214
23474,"(""Dickey's Barbecue Pit"",)",bbq,4610NCentralExpy,75206
23475,"('Wingstop',)",chicken_wings,6130GreenvilleAve,75206
23476,"('Burger House',)",burgers,6913HillcrestAve,75205
23477,"('Sandoitchi',)",japanese,2933MainSt,75226
23478,"('El Vecino',)",tex-mex,718NBucknerBlvd,75218
23479,"('Desert Racer',)",mexican,1520GreenvilleAve,75206
23480,"('Marugame Udon',)",japanese,5500GreenvilleAve,75206
23481,"('Rusty Taco',)",tex-mex,4802GreenvilleAve,75206
23482,"(""Jimmy John's"",)",sandwiches,9003GarlandRd,75218
23483,"('Petra and the Beast',)",newamerican,601NHaskellAve,75246
23484,"('Angry Dog',)",bars,2726CommerceSt,75226
23485,"('Easy Slider',)",burgers,2701MainSt,75226
23486,"(""Church's Chicken"",)",chicken_wings,4210GastonAve,75246
23487,"(""McDonald's"",)",hotdogs,3802GastonAve,75246
23488,"('Roly Poly',)",delis,3038MockingbirdLn,75205
23489,"('Jack in the Box',)",hotdogs,4210NCentralExpy,75206
23490,"('The Porch',)",southern,2912NHendersonAve,75206
23491,"('Chic-fil-a',)",hotdogs,3500GastonAve,75246
23492,"('Cauldron Ice Cream',)",icecream,3001KnoxSt,75205
23493,"('Grub Burger Bar',)",burgers,4925GreenvilleAve,75206
23494,"('Pie Five Pizza',)",pizza,5927GreenvilleAve,75206
23495,"('Snuffers',)",tradamerican,3526GreenvilleAve,75206
23496,"('Stackhouse',)",burgers,2917GastonAve,75226
23497,"('Mi Pueblito Taqueria',)",mexican,5560EGrandAve,75223
23498,"('Papa Johns Pizza',)",pizza,2937GreenvilleAve,75206
23499,"(""Jersey Mike's Subs"",)",sandwiches,5521GreenvilleAve,75206
23500,"('Freebirds World Burrito',)",mexican,5500GreenvilleAve,75206
23501,"('Chick-fil-A',)",hotdogs,8687NCentralExpy,75225
23502,"(""Jersey Mike's Subs"",)",sandwiches,3001KnoxSt,75205
23503,"(""Jimmy John's"",)",sandwiches,5315GreenvilleAve,75206
23504,"(""Mimi's Pizzeria"",)",italian,6807WNorthwestHwy,75225
23505,"(""Gandolfo's"",)",delis,2012WoodallRodgersFwy,75201
23506,"('IHOP',)",breakfast_brunch,7317GastonAve,75214
23507,"('Mi Cocina',)",tex-mex,6332LaVistaDr,75214
23508,"(""Fadi's Mediterranean Grill"",)",greek,3001KnoxSt,75205
23509,"('Rapscallion',)",bars,2023GreenvilleAve,75206
23510,"('Sonic Drive-In',)",hotdogs,NorthParkMall,75225
23511,"('Vidorra Dallas',)",newmexican,2642Main,75226
23512,"('Original ChopShop',)",newamerican,6401HillcrestAve,75205
23513,"('Potbelly Sandwich Shop',)",sandwiches,5500GreenvilleAve,75206
23514,"('Chick-fil-A',)",hotdogs,6176RetailRd,75231
23515,"('QuikTrip',)",servicestations,7818Garlandrd,75214
23516,"('Solo Burgers & Wings',)",hotdogs,6413HillcrestAve,75205
23517,"(""McDonald's"",)",burgers,4151NCentralExpy,75206
23518,"('Burger King',)",burgers,6749AbramsRd,75231
23519,"('Chelsea Corner',)",tradamerican,4830MckinneyAve,75205
23520,"(""Emilio's Mexican Kitchen"",)",mexican,6243RetailRd,75231
23521,"(""John's Cafe"",)",diners,1733GreenvilleAve,75206
23522,"('Subway',)",sandwiches,901MainSt,75202
23523,"('Subway',)",sandwiches,1302ElmSt,75202
23524,"('Subway',)",sandwiches,400NStPaul,75201
23525,"('Taqueria La Ventana',)",mexican,920SouthHarwoodSt,75201
23526,"('Jusmex',)",mexican,400NStPaulSt,75201
23527,"('El Mero Mero Tamalero',)",tacos,920SHarwood,75201
23528,"(""Morton's The Steakhouse"",)",steak,2222Mckinney,75201
23529,"('Subway',)",sandwiches,3302NBucknerBlvd,75228
23530,"('QuikTrip',)",convenience,5500SBucknerBlvd,75149
23531,"(""Grandy's"",)",hotdogs,8228EastRLThornton,75228
23532,"(""Wendy's"",)",burgers,9680AudeliaRd,75238
23533,"('Subway',)",sandwiches,11500JupiterRd,75218
23534,"('Subway',)",sandwiches,3035SShilohRd,75041
23535,"('Subway',)",sandwiches,9660AudeliaRd,75238
23536,"('Jack in the Box',)",hotdogs,3811LiveOakSt,75204
23537,"('Taco Bell',)",mexican,1201ElmSt,75270
23538,"('Chick-fil-A',)",hotdogs,8008CedarSpringsRd,75235
23539,"('Which Wich',)",sandwiches,2626HowellSt,75204
23540,"(""Fuzzy's Taco Shop"",)",mexican,2706ElmSt,75226
23541,"('Buzzbrews - Central The Original',)",breakfast_brunch,4154NCentralExpy,75204
23542,"('Brick & Bones',)",divebars,2713ElmSt,75226
23543,"(""Wendy's"",)",hotdogs,1981FortWorthAve,75208
23544,"('Salsa Limon',)",tacos,411NAkardSt,75201
23545,"('Popeyes Louisiana Kitchen',)",hotdogs,4700RossAve,75204
23546,"('Hoagie Bear',)",sandwiches,600NPearl,75201
23547,"('Press Box Grill',)",sportsbars,1623MainSt,75201
23548,"('Sonic Drive-In',)",hotdogs,4801RossAve,75204
23549,"('Power House Deli',)",delis,601NAkardSt,75201
23550,"('Popeyes Louisiana Kitchen',)",hotdogs,6502LemmonAve,75209
23551,"(""Church's Chicken"",)",chicken_wings,2516InwoodRd,75235
23552,"('Pollo Regio',)",mexican,4416LiveOakSt,75204
23553,"('CAVA',)",salad,3878OakLawnAve,75219
23554,"(""Jimmy John's"",)",sandwiches,1414ElmSt,75202
23555,"('Jakes Burgers and Beer',)",burgers,2702McKinneyAve,75204
23556,"('Pizza Hut',)",pizza,222ContinentalAve,75207
23557,"(""Jason's Deli"",)",delis,1409MainSt,75202
23558,"(""Braum's Ice Cream & Dairy Store"",)",icecream,3602InwoodRd,75209
23559,"('Sonic Drive-In',)",hotdogs,1005SouthRiverfront,75207
23560,"('Dallas Grilled Cheese Co',)",tradamerican,5319EMockingbirdLn,75206
23561,"('Sky Rocket Burger',)",burgers,111SHallSt,75226
23562,"('Chicken N Things',)",chinese,2011SLamarSt,75215
23563,"('Easy Slider',)",burgers,2701MainSt,75226
23564,"('Fresh Market',)",buffets,6300HarryHinesBlvd,75235
23565,"('Potbelly Sandwich Shop',)",sandwiches,5715LemmonAve,75209
23566,"(""Jimmy John's"",)",sandwiches,1810WMockingbirdLn,75235
23567,"('Jack in the Box',)",hotdogs,3117InwoodRd,75235
23568,"(""Dickey's Barbecue Pit"",)",bbq,2324McKinneyAve,75201
23569,"('El Rey Del Grill',)",mexican,4535MapleAve,75219
23570,"('Chic-fil-a',)",hotdogs,3500GastonAve,75246
23571,"('Potbelly Sandwich Shop',)",sandwiches,4447NCentralExpy,75205
23572,"('Salad and Go',)",hotdogs,5101RossAve,75206
23573,"('Meso Maya Comida y Copas',)",mexican,1611McKinneyAve,75202
23574,"('Burger King',)",hotdogs,3020WMockingbirdLn,75235
23575,"(""Carmine's Pizza"",)",pizza,2006SanJacintoSt,75201
23576,"(""Torchy's Tacos"",)",tex-mex,5600SmuBlvd,75206
23577,"('Salata',)",salad,3000Blackburn,75204
23578,"('Burguesa Burger',)",burgers,1201ElmSt,75270
23579,"('Cauldron Ice Cream',)",icecream,3001KnoxSt,75205
23580,"(""Jimmy John's"",)",sandwiches,6411HillcrestAve,75205
23581,"(""Fuzzy's Taco Shop"",)",tex-mex,4740WMockingbirdLn,75209
23582,"(""Jimmy's Food Store"",)",grocery,4901BryanSt,75206
23583,"(""McDonald's"",)",hotdogs,3802GastonAve,75246
23584,"('Taqueria Taxco',)",mexican,2909IrvingBlvd,75247
23585,"(""Smokey John's Bar-B-Que"",)",bbq,1820WMockingbirdLn,75235
23586,"('Eden Restaurant and Pastries',)",catering,4416WLoversLn,75209
23587,"('Ricestix',)",chinese,1894RoyalLn,75229
23588,"(""Park's Hamburgers"",)",breakfast_brunch,6300ForestParkRd,75235
23589,"('Freshella Catering',)",catering,7145JohnWCarpenterFwy,75247
23590,"('Olive Garden Italian Restaurant',)",italian,10280ETechnologyBlvd,75220
23591,"('Cantina Laredo',)",tex-mex,8008CedarSpringsRd,75334
23592,"(""Pappasito's Cantina"",)",tex-mex,10433LombardyLn,75220
23593,"('Cantina Laredo',)",mexican,3001WMockingbirdLn,75235
23594,"(""Domino's Pizza"",)",pizza,10909WebbChapelRd,75229
23595,"(""Dickey's Barbecue Pit"",)",bbq,8006CedarSpringsRd,75235
23596,"('Taqueria La Paisanita',)",tacos,2555InwoodRd,75235
23597,"(""Chili's"",)",bars,8008CedarSpringsRd,75235
23598,"('QuikTrip',)",servicestations,9235JohnWCarpenterFwy,75247
23599,"('Arbys',)",hotdogs,5350HarryHinesBlvd,75235
23600,"('QuikTrip',)",servicestations,1220WMockingbirdLn,75247
23601,"('Subway',)",sandwiches,1710WMockingbirdLn,75235
23602,"(""Fernando's Mexican Cuisine"",)",tex-mex,4347WNwHwy,75220
23603,"('Rapscallion',)",bars,2023GreenvilleAve,75206
23604,"('QuikTrip',)",servicestations,7818Garlandrd,75214
23605,"(""Gus's World Famous Fried Chicken"",)",chickenshop,2904CommerceSt,75226
23606,"(""Fadi's Mediterranean Grill"",)",greek,3001KnoxSt,75205
23607,"(""Long John Silver's"",)",seafood,6130EMockingbirdLn,75214
23608,"('Papa Johns Pizza',)",pizza,2937GreenvilleAve,75206
23609,"(""John's Cafe"",)",diners,1733GreenvilleAve,75206
23610,"(""McDonald's"",)",burgers,4151NCentralExpy,75206
23611,"(""Church's Chicken"",)",chicken_wings,8080FergusonRd,75228
23612,"('Chelsea Corner',)",tradamerican,4830MckinneyAve,75205
23613,"(""Church's Chicken"",)",chicken_wings,4656ScyeneRd,75210
23614,"('Fraternal Order of Eagles',)",swimmingpools,8500ArturoDr,75228
23615,"('Roly Poly',)",delis,3038MockingbirdLn,75205
23616,"('Toller Patio',)",cocktailbars,3675RossAve,75204
23617,"('South Side Food Shack',)",hotdogs,4817SMalcolmXBlvd,75215
23618,"('Shell Shack',)",seafood,2326NHendersonAve,75206
23619,"('Toasted Coffee + Kitchen',)",coffee,5420RossAve,75206
23620,"('Snuffers',)",tradamerican,3526GreenvilleAve,75206
23621,"('Chipotle Mexican Grill',)",mexican,4502MckinneyAve,75205
23622,"('Subway',)",sandwiches,2123GreenvilleAve,75206
23623,"('Pei Wei - Knox Park',)",chinese,3001KnoxSt,75205
23624,"('Insomnia Cookies',)",desserts,2656MainSt,75226
23625,"(""Matt's Rancho Martinez"",)",mexican,1904SkillmanSt,75206
23626,"(""Gandolfo's"",)",delis,2012WoodallRodgersFwy,75201
23627,"('Pizza Patrón',)",pizza,5334RossAve,75206
23628,"('Pizza Hut',)",pizza,4540RossAve,75204
23629,"('Maracas Cocina Mexicana',)",mexican,2914MainSt,75226
23630,"(""Rex's Seafood and Market"",)",seafood,920SHarwoodSt,75201
23631,"('Uno Mas',)",cocktailbars,2929NHendersonAve,75206
23632,"(""Mai's Vietnamese Restaurant"",)",vietnamese,4812BryanSt,75204
23633,"('Subway',)",sandwiches,9440GarlandRd,75218
23634,"('Taqueria La Ventana',)",mexican,920SouthHarwoodSt,75201
23635,"(""Domino's Pizza"",)",pizza,4105SkillmanSt,75206
23636,"('Einstein Bros. Bagels',)",bagels,6333EMockingbirdLn,75214
23637,"(""Dickey's Barbecue Pit"",)",bbq,9004GarlandRd,75218
23638,"(""Goff's Hamburgers"",)",burgers,3032MockingbirdLn,75205
23639,"(""Javier's Gourmet Mexicano"",)",mexican,4912ColeAve,75205
23640,"('Subway',)",sandwiches,6402EMockingbirdLn,75214
23641,"('Doce Mesas',)",mexican,4444McKinneyAve,75205
23642,"('Urban Taco',)",mexican,5321EMockingbirdLn,75206
23643,"(""Chuy's"",)",mexican,45444548McKinneyAve,75205
23644,"('El Mero Mero Tamalero',)",tacos,920SHarwood,75201
23645,"('Tortas La Hechizera',)",mexican,5611MapleAve,75235
23646,"('Potbelly Sandwich Shop',)",sandwiches,5715LemmonAve,75209
23647,"('Taco Bell',)",hotdogs,8001ForestLane,75243
23648,"('KFC',)",chicken_wings,6130EMockingbirdLn,75214
23649,"('Chipotle Mexican Grill',)",mexican,8687NCentralExpy,75225
23650,"('Gazeebo Burgers',)",burgers,5950RoyalLn,75230
23651,"(""Jimmy John's"",)",sandwiches,6102LutherLn,75225
23652,"('Dive Coastal Cuisine',)",seafood,3404RankinSt,75205
23653,"(""Dickey's Barbecue Pit"",)",bbq,4610NCentralExpy,75206
23654,"('Papa Johns Pizza',)",pizza,6045ForestLane,75230
23655,"('Tulum',)",mexican,4216OakLawnAve,75219
23656,"('Potbelly Sandwich Shop',)",sandwiches,5921ForestLn,75230
23657,"('Modern Market Eatery',)",salad,7949WalnutHillLn,75230
23658,"('Pizza Hut',)",pizza,6409HillcrestAve,75205
